Opportunity__c,External_Id__c,Product_Detail__C,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Media_Code__c
0063100000fkOWDAA2,NordicOrderID:18681,Xaxis Mobile,2016-07-01 12:00:00,2016-07-31 12:00:00,8090,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RON MOBILE Behavioural,Mobile
0063100000fkOWDAA2,NordicOrderID:18682,Xaxis Mobile,2016-08-01 12:00:00,2016-08-31 12:00:00,8090,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RON MOBILE Behavioural,Mobile
0063100000fkOmRAAU,NordicOrderID:11357,Xaxis TV,2016-01-01 12:00:00,2016-02-21 12:00:00,8092,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Reach+retargeting, geo Fyn, frk. 2",Video
0063100000fkOczAAE,NordicOrderID:14726,Xaxis TV,2016-03-21 12:00:00,2016-08-14 12:00:00,8100,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic,Video
0063100000fkOczAAE,NordicOrderID:14728,Xaxis TV,2016-03-21 12:00:00,2016-08-14 12:00:00,8100,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic,Video
0063100000fkOmwAAE,NordicOrderID:12094,Xaxis TV,2016-03-16 12:00:00,2016-03-18 12:00:00,8136,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,M30-60 + bolig (35 sek.),Video
0063100000fkOmwAAE,NordicOrderID:12321,Xaxis TV,2016-03-16 12:00:00,2016-03-18 12:00:00,8136,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,M30-60 + bolig (35 sek.),Video
0063100000fkOnnAAE,NordicOrderID:38842,Xaxis TV,2016-11-28 12:00:00,2016-11-30 12:00:00,8136,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Video - RON - Sewden,Video
0063100000fkOMaAAM,NordicOrderID:20155,Xaxis TV,2016-09-01 12:00:00,2016-09-30 12:00:00,8167,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop - Reach (Purchase - time of day + retargeting),Video
0063100000fkOMWAA2,NordicOrderID:31543,Xaxis TV,2016-10-01 12:00:00,2016-10-31 12:00:00,8167,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop - Niche (Awareness - Oral Health Care),Video
0063100000fkOeMAAU,NordicOrderID:12050,Xaxis TV,2016-02-25 12:00:00,2016-03-05 12:00:00,8174,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Display, women 20-40 interested in beauty/fashion, CPH",Video
0063100000fkOW6AAM,NordicOrderID:38370,Xaxis TV,2016-11-28 12:00:00,2016-12-18 12:00:00,8180,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Danmark - ROS - Hoj indkomst + kokkeninteresse,Video
0063100000fkOW6AAM,NordicOrderID:38369,Xaxis TV,2016-11-28 12:00:00,2017-01-29 12:00:00,8180,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Danmark - ROS - Hoj indkomst + kokkeninteresse,Video
0063100000fkOnQAAU,NordicOrderID:31893,Xaxis TV,2016-01-01 12:00:00,2016-02-29 12:00:00,8306,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,NETS/EasyBiz - Programmatic display,Video
0063100000fkOjjAAE,NordicOrderID:31451,Xaxis TV,2016-09-26 12:00:00,2016-10-02 12:00:00,8333,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"RON W25-40, young moms & young business women Desktop Banner 300x600, 300x250, 930x180 freq. 2 peer",Video
0063100000fkOb1AAE,NordicOrderID:15430,Xaxis TV,2016-03-09 12:00:00,2016-04-06 12:00:00,8340,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkOOkAAM,NordicOrderID:14654,Xaxis TV,2016-02-24 12:00:00,2020-01-01 12:00:00,8360,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB Falck lead / Alarm,Video
0063100000fkOOyAAM,NordicOrderID:16834,Xaxis TV,2016-04-01 12:00:00,2016-05-31 12:00:00,8400,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
0063100000fkORBAA2,NordicOrderID:12203,Xaxis TV,2016-02-29 12:00:00,2016-03-13 12:00:00,8416,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis Video - RON - IP targeting,Video
0063100000fkORBAA2,NordicOrderID:12205,Xaxis TV,2016-02-29 12:00:00,2016-03-13 12:00:00,8416,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis Video - RON - IP targeting,Video
0063100000fkOSHAA2,NordicOrderID:32149,Xaxis TV,2016-10-12 12:00:00,2016-10-22 12:00:00,8420,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,ROS format desktop,Video
0063100000fkOn7AAE,NordicOrderID:11230,Xaxis TV,2016-01-02 12:00:00,2016-02-28 12:00:00,8500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Mobilannoncering - Sabbatister (20-25) (Factual + In-apps + lukket netvaerk),Video
0063100000fkOZLAA2,NordicOrderID:12206,Xaxis TV,2016-02-29 12:00:00,2016-03-27 12:00:00,8500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - RON - Behavioral Targeting,Video
0063100000fkORxAAM,NordicOrderID:17304,Xaxis TV,2016-05-18 12:00:00,2016-05-31 12:00:00,8500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,windows,Video
0063100000fkOZiAAM,NordicOrderID:15304,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,8525,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,BB - Retargeting og Targeting,Video
0063100000fkOfHAAU,NordicOrderID:19211,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,8536,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic FI,Video
0063100000fkOQBAA2,NordicOrderID:34901,Xaxis TV,2016-10-24 12:00:00,2016-11-20 12:00:00,8615,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis - RON - Desktop & Mobile,Video
0063100000fkObVAAU,NordicOrderID:10879,Xaxis TV,2016-02-01 12:00:00,2016-02-29 12:00:00,8640,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RON - Travel Interest,Video
0063100000fkOePAAU,NordicOrderID:11282,Xaxis Display,2016-02-03 12:00:00,2016-02-17 12:00:00,8650,Xaxis DK - Audience,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis_Whitelist_Desktop_RON_Underdelivery,Display
0063100000fkOePAAU,NordicOrderID:11283,Xaxis Display,2016-02-03 12:00:00,2016-02-17 12:00:00,8650,Xaxis DK - Audience,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis_Whitelist_Desktop_RON_Underdelivery,Display
0063100000fkOfTAAU,NordicOrderID:12537,Xaxis TV,2016-03-14 12:00:00,2016-03-27 12:00:00,8779,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - RON - Dansk browserindstilling pa en svensk IP.,Video
0063100000fkOYAAA2,NordicOrderID:16545,Xaxis TV,2016-04-10 12:00:00,2016-04-30 12:00:00,8830,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkOOVAA2,NordicOrderID:12561,Xaxis TV,2016-02-15 12:00:00,2016-04-01 12:00:00,8850,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Trade Desk - Retargeting,Video
0063100000fkOWyAAM,NordicOrderID:38353,Xaxis TV,2016-12-19 12:00:00,2016-12-22 12:00:00,8995,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"25-65 (Spotlaengde: 25,30) Frek1/spot B start kl. 14 mandag d. 19/12",Video
0063100000fkOZjAAM,NordicOrderID:10901,Xaxis TV,2016-01-01 12:00:00,2016-03-31 12:00:00,9000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,TV - Retargeting og targeting,Video
0063100000fkOPCAA2,NordicOrderID:11249,Xaxis TV,2016-01-04 12:00:00,2016-10-31 12:00:00,9000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Factual - Geo. Fencing,Video
0063100000fkOfTAAU,NordicOrderID:12538,Xaxis TV,2016-03-14 12:00:00,2016-03-27 12:00:00,9000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - RON - Dansk browserindstilling pa en svensk IP.,Video
0063100000fkOfTAAU,NordicOrderID:12539,Xaxis TV,2016-03-14 12:00:00,2016-03-27 12:00:00,9000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - RON - Dansk browserindstilling pa en svensk IP.,Video
0063100000fkOLuAAM,NordicOrderID:15037,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,9000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Behaviour, contextual, white list DK",Video
0063100000fkOZiAAM,NordicOrderID:15303,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,9000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,BB - Retargeting og Targeting,Video
0063100000fkOnQAAU,NordicOrderID:38868,Xaxis TV,2016-11-14 12:00:00,2016-12-31 12:00:00,9000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,NETS/EasyBiz - Programmatic display,Video
0063100000fkOP0AAM,NordicOrderID:38504,Xaxis TV,2016-12-01 12:00:00,2016-12-31 12:00:00,9000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
0063100000fkOS8AAM,NordicOrderID:15353,Xaxis TV,2016-04-07 12:00:00,2016-04-30 12:00:00,9027,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkOMNAA2,NordicOrderID:10882,Xaxis TV,2016-01-11 12:00:00,2016-01-24 12:00:00,9090,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Contextual Targeting - Childrens health + Retargeting,Video
0063100000fkOMTAA2,NordicOrderID:35512,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,9090,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Awareness/reach supplement (Facebook budget) F 25-45,Video
0063100000fkOjzAAE,NordicOrderID:10980,Xaxis TV,2016-01-14 12:00:00,2016-01-24 12:00:00,9250,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Preroll/interstitial max 30 sek,Video
0063100000fkOShAAM,NordicOrderID:10754,Xaxis TV,2016-01-06 12:00:00,2016-01-30 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Naestved,Video
0063100000fkOSgAAM,NordicOrderID:10759,Xaxis TV,2016-01-06 12:00:00,2016-01-30 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Kolding,Video
0063100000fkOUeAAM,NordicOrderID:14961,Xaxis TV,2016-01-06 12:00:00,2016-01-30 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Kolding,Video
0063100000fkOUfAAM,NordicOrderID:14992,Xaxis TV,2016-01-06 12:00:00,2016-01-30 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Naestved,Video
0063100000fkOUDAA2,NordicOrderID:10643,Xaxis TV,2016-02-01 12:00:00,2016-02-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Kolding,Video
0063100000fkOUFAA2,NordicOrderID:10644,Xaxis TV,2016-02-01 12:00:00,2016-02-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Roskilde,Video
0063100000fkOUEAA2,NordicOrderID:10645,Xaxis TV,2016-02-01 12:00:00,2016-02-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Odense,Video
0063100000fkOSkAAM,NordicOrderID:11789,Xaxis TV,2016-02-08 12:00:00,2016-02-28 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: EGA,Video
0063100000fkOUiAAM,NordicOrderID:15280,Xaxis TV,2016-02-08 12:00:00,2016-02-28 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: EGA,Video
0063100000fkOTuAAM,NordicOrderID:12235,Xaxis TV,2016-02-28 12:00:00,2016-03-05 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO:Odense,Video
0063100000fkOTtAAM,NordicOrderID:12236,Xaxis TV,2016-02-28 12:00:00,2016-03-05 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Kolding,Video
0063100000fkOTvAAM,NordicOrderID:12237,Xaxis TV,2016-02-28 12:00:00,2016-03-05 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Sonderborg,Video
0063100000fkOTsAAM,NordicOrderID:12238,Xaxis TV,2016-02-29 12:00:00,2016-03-05 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Frederikshavn,Video
0063100000fkOT6AAM,NordicOrderID:14540,Xaxis TV,2016-03-15 12:00:00,2016-04-05 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: LEMVIG,Video
0063100000fkOT2AAM,NordicOrderID:14541,Xaxis TV,2016-03-15 12:00:00,2016-04-05 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO:SONDERBORG,Video
0063100000fkOT5AAM,NordicOrderID:14642,Xaxis TV,2016-03-20 12:00:00,2016-03-30 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO:Sonderborg,Video
0063100000fkOT4AAM,NordicOrderID:14643,Xaxis TV,2016-03-20 12:00:00,2016-03-30 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO:ROSKILDE,Video
0063100000fkOT3AAM,NordicOrderID:14644,Xaxis TV,2016-03-20 12:00:00,2016-03-30 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO:LEMVIG,Video
0063100000fkOTCAA2,NordicOrderID:14959,Xaxis TV,2016-04-03 12:00:00,2016-04-09 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: VEJLE,Video
0063100000fkOTBAA2,NordicOrderID:14950,Xaxis TV,2016-04-03 12:00:00,2016-04-10 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: ODENSE,Video
0063100000fkOTAAA2,NordicOrderID:14962,Xaxis TV,2016-04-03 12:00:00,2016-04-10 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: KOLDING,Video
0063100000fkOT8AAM,NordicOrderID:14794,Xaxis TV,2016-04-04 12:00:00,2016-04-10 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: FREDERIKSHAVN,Video
0063100000fkOT9AAM,NordicOrderID:14796,Xaxis TV,2016-04-04 12:00:00,2016-04-10 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Hjorring,Video
0063100000fkOT7AAM,NordicOrderID:14797,Xaxis TV,2016-04-04 12:00:00,2016-04-10 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: ALBORG,Video
0063100000fkOTDAA2,NordicOrderID:16608,Xaxis TV,2016-04-25 12:00:00,2016-05-01 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Silkeborg,Video
0063100000fkOTEAA2,NordicOrderID:16607,Xaxis TV,2016-05-02 12:00:00,2016-05-08 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Aabenraa,Video
0063100000fkOTFAA2,NordicOrderID:16793,Xaxis TV,2016-05-02 12:00:00,2016-05-08 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Roskilde,Video
0063100000fkOTIAA2,NordicOrderID:18257,Xaxis TV,2016-06-27 12:00:00,2016-07-03 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: ROSKILDE,Video
0063100000fkOTMAA2,NordicOrderID:19930,Xaxis TV,2016-08-29 12:00:00,2016-09-03 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Hjorring,Video
0063100000fkOTPAA2,NordicOrderID:19931,Xaxis TV,2016-08-29 12:00:00,2016-09-03 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: ROSKILDE,Video
0063100000fkOTKAA2,NordicOrderID:19932,Xaxis TV,2016-08-29 12:00:00,2016-09-03 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: ESBJERG,Video
0063100000fkOTNAA2,NordicOrderID:19934,Xaxis TV,2016-08-29 12:00:00,2016-09-03 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Kolding,Video
0063100000fkOTOAA2,NordicOrderID:19935,Xaxis TV,2016-08-29 12:00:00,2016-09-03 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Odense,Video
0063100000fkOTeAAM,NordicOrderID:31000,Xaxis TV,2016-09-26 12:00:00,2016-10-02 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Odense,Video
0063100000fkOTdAAM,NordicOrderID:31002,Xaxis TV,2016-09-26 12:00:00,2016-10-02 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Esbjerg,Video
0063100000fkOTmAAM,NordicOrderID:34803,Xaxis TV,2016-10-31 12:00:00,2016-11-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: SLAGELSE,Video
0063100000fkOTiAAM,NordicOrderID:34804,Xaxis TV,2016-10-31 12:00:00,2016-11-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: ESBJERG,Video
0063100000fkOTlAAM,NordicOrderID:34806,Xaxis TV,2016-10-31 12:00:00,2016-11-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO:ROSKILDE,Video
0063100000fkOTkAAM,NordicOrderID:34808,Xaxis TV,2016-10-31 12:00:00,2016-11-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO:KOLDING,Video
0063100000fkOTjAAM,NordicOrderID:35574,Xaxis TV,2016-10-31 12:00:00,2016-11-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: FREDERIKSSUND,Video
0063100000fkOTrAAM,NordicOrderID:35577,Xaxis TV,2016-11-19 12:00:00,2016-11-25 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: SLAGELSE,Video
0063100000fkOg9AAE,NordicOrderID:11920,Xaxis TV,2016-01-21 12:00:00,2016-02-05 12:00:00,9315,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop/mobil/tablet: BHT + kontekst (modre ca. 30-40),Video
0063100000fkOi8AAE,NordicOrderID:15295,Xaxis TV,2016-04-01 12:00:00,2016-04-30 12:00:00,9350,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"retargeting, behavorial, look-a-likes",Video
0063100000fkORxAAM,NordicOrderID:14949,Xaxis TV,2016-03-01 12:00:00,2016-03-31 12:00:00,9366,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,windows,Video
0063100000fkORtAAM,NordicOrderID:14972,Xaxis TV,2016-04-01 12:00:00,2016-04-30 12:00:00,9366,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Windows,Video
0063100000fkOVLAA2,NordicOrderID:19215,Xaxis TV,2016-07-19 12:00:00,2020-01-01 12:00:00,9390,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkOVMAA2,NordicOrderID:19216,Xaxis TV,2016-07-19 12:00:00,2020-01-01 12:00:00,9390,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkORuAAM,NordicOrderID:35768,Xaxis TV,2016-11-08 12:00:00,2016-11-21 12:00:00,9434,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkOjzAAE,NordicOrderID:10981,Xaxis Mobile,2016-01-14 12:00:00,2016-01-24 12:00:00,9500,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Preroll/interstitial max 30 sek,Mobile
